,average_speed,peak_speed,average_acceleration,peak_acceleration,rapid_overclock,hard_braking
90,4.571797711332595,6.666666666666666,0.006955359372934415,1.0817209568128012,0.0,0.0
91,4.427230582155343,7.527777777777778,-0.06904434457203273,3.2723157169569923,0.0,5.0
92,4.125674217907227,6.583333333333333,-0.030194973878370023,0.827177593105571,0.0,0.0
93,4.911111111111111,7.194444444444444,-0.03282614063974543,1.5855725006051806,0.0,0.0
94,6.686255619781631,7.5,-0.01186706492803118,1.590038314176245,0.0,0.0
95,5.263721552878179,6.888888888888889,-0.06089034059417901,0.9322823968132887,0.0,0.0
96,5.639655172413793,7.333333333333333,-0.01943472991671539,1.2482301214695577,0.0,0.0
97,5.8710407239819,7.25,-0.032615827746642734,1.596675415573053,0.0,0.0
98,5.142241379310344,7.055555555555555,0.008226001465207454,3.0277168170364956,0.0,0.0
99,6.040175579681008,7.583333333333333,-0.010027699223540782,1.6077965766300581,0.0,0.0
100,5.882905982905982,7.305555555555555,0.0178048990370721,2.2507685551163807,0.0,0.0
101,4.8471603103846785,7.444444444444445,-0.030438754184733914,1.3859275053304905,0.0,0.0
102,5.739772727272728,7.555555555555555,0.0015148272199302067,1.1772367498246668,0.0,0.0
103,5.618124769287561,7.472222222222221,-0.02516379918711351,1.4423076923076927,0.0,0.0
104,1.68574297188755,5.694444444444445,-0.04953883194872317,0.6756186132927963,0.0,0.0
105,6.14524627720504,7.388888888888889,0.0009006472678249309,1.3280212483399738,0.0,0.0
106,4.242690058479532,5.333333333333333,-0.019097096364043956,0.5471003680493385,0.0,0.0
107,6.09602490421456,7.277777777777778,-0.015478023304849623,1.8326053120449866,0.0,0.0
108,5.326510721247563,7.277777777777778,0.009221414416271128,1.364234056541749,0.0,0.0
109,5.262561924982307,6.916666666666666,-0.02760192469014838,0.869537722127363,0.0,0.0
110,3.474954462659381,5.555555555555555,-0.0011491059314125743,0.6684491978609625,0.0,0.0
111,4.386644219977553,5.083333333333333,-0.03868351983163586,0.3320831379903111,0.0,0.0
112,4.532719836400818,6.75,-0.029537073727470397,1.1814744801512287,0.0,0.0
113,4.776851851851851,7.083333333333333,-0.09315172019542999,1.2040342229021472,0.0,0.0
114,5.503872053872054,7.388888888888889,-0.07970849606488523,1.3625175808720107,0.0,0.0
115,4.519080750579802,7.222222222222222,0.0023187929182977057,5.105820105820106,1.0,0.0
116,5.760240857946554,7.277777777777778,-0.03163216122461683,2.141285557127141,0.0,0.0
117,4.184343434343434,6.972222222222222,0.019013473541212474,0.8655126498002661,0.0,0.0
118,4.897640791476409,6.805555555555555,-0.015138820587911696,1.4245014245014245,0.0,0.0
119,4.54609972344233,7.277777777777778,-0.03256830867789446,1.812907904278463,0.0,0.0
120,4.4578125,6.777777777777777,0.0022987978510306192,0.9789525208027408,0.0,0.0
121,5.460016835016835,7.194444444444444,-0.05952552659995298,1.5767896562598553,0.0,0.0
122,5.2897119341563785,7.25,-0.04399935203287597,2.700617283950617,0.0,1.0
123,5.207571495546179,7.027777777777778,-0.10232952973451563,1.3032145960034751,0.0,0.0
124,5.7200105631478175,7.25,-0.02131659855444515,2.580449301760777,0.0,0.0
125,4.734582883854729,7.5,-0.045797823054428394,2.0431588613406793,0.0,0.0
126,6.130923934687376,7.805555555555555,-0.014818136951842014,1.0631001371742106,0.0,0.0
127,3.553077725612937,6.527777777777778,-0.006727919243728402,1.8418282964967676,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0
129,5.296232218377547,7.5,-0.03389802398249664,2.8175915717260813,0.0,0.0
130,3.296966374269006,5.388888888888888,-0.03892426350759347,0.6674676278200506,0.0,0.0
131,4.824935400516796,6.777777777777777,0.2368968781507554,3.053585500394011,0.0,0.0
132,6.5207182320441985,7.083333333333333,0.002010224272948837,1.0611735330836454,0.0,0.0
133,5.3783255086071975,7.166666666666667,-0.010358111434812918,1.1101351681061824,0.0,0.0
134,4.807064252751154,7.166666666666667,-0.04203326348914428,1.4074074074074068,0.0,0.0
135,5.367133726647001,7.083333333333333,-0.0062776897905809925,1.665001665001665,0.0,0.0
136,3.605091849473872,7.25,-0.044165933378104934,1.0545489406576551,0.0,0.0
137,5.2105384412848865,7.694444444444444,-0.01542624190714043,2.738189495909211,0.0,0.0
138,5.915873015873016,7.5,-0.04451672974044053,3.9240867579908674,1.0,0.0
139,5.817480079681275,7.555555555555555,-0.025216823612025246,1.4029180695847365,0.0,0.0
140,5.4924985145573375,7.25,-0.03311333625094208,1.072581484952619,0.0,0.0
141,3.448294829482948,4.611111111111112,-0.06922344654614089,0.8187554916526879,0.0,0.0
142,5.136220966729441,7.055555555555555,-0.03839104070259248,1.616161616161616,0.0,0.0
143,4.281161872532431,7.527777777777778,-0.0191533304130228,1.0577630610743194,0.0,0.0
144,5.745495495495494,7.194444444444444,-0.02576530897606492,2.8311965811965805,0.0,0.0
145,4.674781523096129,7.027777777777778,-0.029366528014077707,1.5649452269170576,0.0,0.0
146,4.842521601557746,7.111111111111112,-0.017653596645864324,2.729044834307992,0.0,0.0
147,3.9918619791666665,6.722222222222221,-0.05329730359824765,0.82815734989648,0.0,0.0
148,2.772972972972973,6.777777777777777,-0.011203728105801263,1.3163550397592942,0.0,0.0
149,5.6304985337243405,7.638888888888888,-0.007882983893820283,1.7018779342723,0.0,0.0
150,5.356173380035027,7.333333333333333,-0.046815897360655404,2.3091551208910617,0.0,0.0
151,5.804876392284705,7.722222222222222,-0.0469340378754105,2.272727272727273,0.0,0.0
152,6.2671957671957665,7.25,-0.013867872683405643,0.7403115746105317,0.0,0.0
153,5.334046137895283,7.722222222222222,-0.03508445178890902,1.7996540924601503,0.0,0.0
154,3.9292432195975504,7.111111111111112,-0.029136582385059014,1.738971261211788,0.0,0.0
155,4.824404761904761,7.083333333333333,-0.06407799769768015,1.7142305277898495,0.0,0.0
156,5.138289847355343,7.305555555555555,-0.004198515936220303,1.1614401858304297,0.0,0.0
157,3.3338383838383834,6.861111111111111,-0.03168658198458299,1.190803334249336,0.0,0.0
158,5.064283545840923,7.111111111111112,0.009263574854866318,2.1228871264920293,0.0,0.0
159,4.778589993502274,7.194444444444444,-0.03394998814408325,1.4988009592326133,0.0,0.0
160,6.446588693957115,6.944444444444445,-0.006348622222352774,0.8051529790660227,0.0,0.0
161,5.8902838427947595,7.055555555555555,-0.0033121745397685794,1.3494567122327374,0.0,0.0
162,4.275028935185185,6.777777777777777,0.019457951539944996,2.0419659202929163,0.0,0.0
163,5.75368864799759,7.694444444444444,-0.04807171400557863,1.2340781876680331,0.0,0.0
164,6.040219092331768,7.472222222222221,-0.05103399509093032,1.120256058527663,0.0,0.0
165,5.914648060382658,7.666666666666667,-0.01784214435152289,1.3280212483399736,0.0,1.0
166,5.251806684733514,7.222222222222222,-0.010496187694614212,2.680311890838207,0.0,0.0
167,5.275452196382429,7.277777777777778,-0.022818802943290875,1.7136539524599228,0.0,0.0
168,2.526535087719298,6.111111111111111,-0.016368382363327466,0.9250925092509255,0.0,0.0
169,4.894602672292546,7.055555555555555,-0.06669472876227937,1.4949494949494948,0.0,0.0
170,4.892083333333334,7.194444444444444,-0.014066712660532632,1.9403594771241828,0.0,2.0
171,4.5663698049194235,7.0,-0.018732636274025195,2.2438873413803773,0.0,0.0
172,4.503196792371045,7.361111111111111,-0.03647345327576417,1.6017025089605734,0.0,1.0
173,5.3270887166236,7.333333333333333,0.019877643069905953,3.0030030030030033,0.0,0.0
174,3.6839646464646463,7.111111111111112,-0.01316690446750241,3.0126963632451047,0.0,0.0
175,2.1435185185185186,4.305555555555555,-0.019892152914746847,1.7101534251930028,0.0,0.0
176,3.5461469534050183,5.444444444444445,-0.02382989310449523,1.0288065843621401,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,3.8418237732317158,7.166666666666667,-0.016668168378916378,1.056898438277131,0.0,0.0
179,4.153703703703704,7.333333333333333,0.021069588158149962,0.7763975155279506,0.0,0.0
180,5.704365079365079,7.361111111111111,0.006358990515300856,1.34929015604834,0.0,0.0
181,4.343281297826752,7.222222222222222,-0.04403543663327076,3.276070917299857,0.0,0.0
182,3.842247097844113,5.861111111111112,-0.010768860097313836,0.882212684787792,0.0,0.0
183,5.459032773780975,7.111111111111112,0.0017936534743574547,1.1963804054641956,0.0,0.0
184,5.003073532823011,6.916666666666666,-0.02971625871229758,1.153229041315683,0.0,0.0
185,3.0019753086419754,7.111111111111112,-0.002761315730083608,1.4639145073927684,0.0,0.0
186,5.020486864304652,6.833333333333334,-0.02075385134440141,1.4104372355430184,0.0,0.0
187,3.7828525641025643,5.277777777777778,-0.02422171110053971,0.5568997964435227,0.0,0.0
188,3.238647704590819,4.972222222222221,-0.014071264355175792,0.78572749121834,0.0,0.0
189,3.5401361476608186,7.361111111111111,-0.018884475171867404,2.2068929062268743,0.0,0.0
190,3.650378639509075,7.027777777777778,-0.04246381538738962,1.0700909577314068,0.0,0.0
191,2.238348530901723,8.666666666666666,-0.04082429355563923,0.6346098056280824,0.0,1.0
192,3.9836459836459843,6.138888888888889,-0.02204966036429023,0.5524286012090891,0.0,0.0
193,5.224838969404186,7.194444444444444,-0.18183044269134255,0.9165473023668236,0.0,2.0
194,3.204291593180482,6.888888888888889,-0.03363708684746916,0.86410386106896,0.0,0.0
195,4.899545772187281,6.944444444444445,-0.010517726597544332,2.3051293971796065,0.0,0.0
196,5.884931009440814,7.638888888888888,-0.011418979692526138,1.7109500805152982,0.0,0.0
197,5.2163828061638275,7.611111111111111,-0.07392812267972616,2.8170314953357343,0.0,0.0
198,2.411768821718444,4.833333333333333,-0.029371818721285293,0.6839009711393792,0.0,0.0
199,5.9831706706706695,7.694444444444444,-0.019935844615601342,4.344729344729344,1.0,0.0
200,3.5698158051099225,6.888888888888889,-0.008388649139318988,1.3155507167483216,0.0,0.0
201,5.707990397805212,7.388888888888889,-0.01856895427437321,1.4908976773383555,0.0,0.0
202,5.627413937867337,7.361111111111111,-0.019433675381112524,2.2325261892495276,0.0,0.0
203,4.159126984126984,6.888888888888889,-0.020862048193547245,0.8316699933466402,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0
205,5.530038759689923,7.222222222222222,-0.027451214477697355,1.6144727530077851,0.0,0.0
206,5.022753267973855,7.722222222222222,-0.040186553905581776,4.271728087189433,4.0,1.0
207,4.874161877394636,6.888888888888889,-0.03580646252209329,1.0179153094462539,0.0,2.0
208,5.630771182141046,7.166666666666667,-0.003276577661335711,1.0546260546260549,0.0,0.0
209,4.5237847222222225,7.111111111111112,-0.011927758584589863,1.3761856368563683,0.0,0.0
210,5.856532356532357,7.111111111111112,-0.016428357355956966,0.5022457560233615,0.0,0.0
211,4.361111111111111,6.972222222222222,-0.016311737415036453,0.47795771479982,0.0,0.0
212,5.053020833333333,7.638888888888888,-0.03538798236803302,2.759381898454745,0.0,0.0
213,4.127555555555555,6.111111111111111,-0.018044296406480566,1.0098269729306084,0.0,0.0
214,5.777649769585254,7.805555555555555,-0.03004805540085385,3.0525030525030528,0.0,0.0
215,3.179852320675105,6.0,-0.0534694138031507,0.9395424836601306,0.0,0.0
216,4.133099824868651,7.138888888888888,0.002784921508826596,2.1094910220062104,0.0,0.0
217,3.7437970568104033,7.027777777777778,-0.02618808095398335,2.888888888888889,0.0,0.0
218,3.64866979655712,6.055555555555555,-0.03390840899904906,0.7434667856213526,0.0,0.0
219,5.299691358024691,7.611111111111111,-0.007477018871625386,0.963806893377064,0.0,0.0
220,3.4485867446393765,7.027777777777778,-0.04183488124139911,1.4178912090745028,0.0,0.0
221,3.886243386243386,5.638888888888889,-0.061881723302547695,1.0088213213213213,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0
223,4.05865307753797,7.138888888888888,-0.029715261161280652,0.7461968033891775,0.0,0.0
224,4.88033480500368,7.25,-0.07260085753025697,1.262142126789366,0.0,1.0
225,6.286297852474324,7.166666666666667,-0.014448855748917811,1.0484783268493223,0.0,0.0
226,4.882275132275131,7.111111111111112,-0.00900097276708245,1.0689806954662642,0.0,0.0
227,4.383123689727463,6.916666666666666,-0.06671935229664991,1.454658000619003,0.0,0.0
228,4.990695128626163,7.25,0.004219296815911962,1.7187846529163886,0.0,0.0
229,4.65589320523531,7.555555555555555,-0.08090468533041507,1.988810210682752,0.0,0.0
230,4.946132596685083,7.055555555555555,-0.024718801390116753,1.0766580534022394,0.0,0.0
231,4.138358897618156,7.194444444444444,-0.04491507338063147,1.4077996301899476,0.0,0.0
232,3.0498442367601246,6.499999999999999,-0.002625517965979183,0.9571043243713566,0.0,0.0
233,5.715212876427829,7.388888888888889,-0.041073629381865,3.5523978685612794,2.0,0.0
234,5.302547770700637,6.638888888888888,0.03021439138379342,2.8187479514913143,0.0,0.0
235,4.606846019247593,7.083333333333333,-0.0013133978294445551,2.864197530864198,0.0,0.0
236,4.601742058263797,7.055555555555555,-0.037028125168929844,2.2692475940507433,0.0,0.0
237,5.026143790849674,7.083333333333333,-0.002445436446689969,0.8996851102114259,0.0,0.0
238,3.3341049382716053,5.222222222222222,0.0013882521352178337,0.5649119090491828,0.0,0.0
239,5.42201221840397,7.194444444444444,0.03709387443674107,3.91548463356974,4.0,0.0
240,6.391482597054886,7.25,-0.024550674405648048,0.9644180498451855,0.0,0.0
241,5.836805555555555,7.638888888888888,-0.011862308484547885,2.813902197885771,0.0,0.0
242,3.029824561403509,5.166666666666667,-0.031993016241975786,0.7727975270479134,0.0,0.0
243,5.002042483660131,7.277777777777778,0.01417979569306778,1.8332285774146235,0.0,0.0
244,4.454106280193237,6.972222222222222,0.029339240483885243,1.6695083830633703,0.0,0.0
245,5.355100714749837,7.166666666666667,-0.0018920180212776588,1.421085353939071,0.0,0.0
246,3.6969862018881625,6.888888888888889,-0.018889839946320847,2.301434382359238,0.0,0.0
247,5.138855095971884,7.444444444444445,-0.03599363309113161,1.6671570069628319,0.0,0.0
248,3.137850929221036,5.527777777777778,-0.026038186902578808,1.1854725724754829,0.0,0.0
249,3.1528512639623747,5.416666666666667,-0.035360200685209654,0.7056710289966643,0.0,0.0
250,4.221153846153846,6.944444444444445,0.018658333361815122,3.0030030030030024,0.0,0.0
251,3.874415204678362,7.694444444444444,-0.04630341818784617,2.518244423887347,0.0,0.0
252,3.1922466422466425,7.083333333333333,-0.009012939921999776,1.2207274539113104,0.0,0.0
253,4.841189920217941,7.361111111111111,-0.0460054500090271,1.9489057950596413,0.0,0.0
254,5.2822604350382125,7.361111111111111,0.006538713817793085,1.664483737175289,0.0,0.0
255,4.694931773879142,6.833333333333334,-0.062049241667338974,0.8214309662710384,0.0,0.0
256,5.177861319966584,7.527777777777778,-0.06321364815621508,2.902860379495893,0.0,1.0
257,5.074340527577937,7.444444444444445,-0.03351990805258423,1.3958146869539274,0.0,0.0
258,5.309130461238895,7.472222222222221,-0.007361017794437747,2.0566727605118826,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0
260,5.3470600951145695,7.25,-0.0040287168579077786,4.031859107549224,1.0,1.0
261,3.468297101449276,5.944444444444444,-0.04961354416071011,1.1123824052885838,0.0,0.0
262,4.231509307955589,7.138888888888888,-0.017143491822150712,1.6251961443622507,0.0,0.0
263,4.870833333333334,7.416666666666666,-0.03595781778722793,1.7460317460317456,0.0,0.0
264,5.470736434108528,7.611111111111111,0.029838780282198843,2.6890394750994937,0.0,0.0
265,5.274079175594327,7.194444444444444,-0.0019318867166292079,1.4367816091954024,0.0,0.0
266,4.9766402600040625,7.305555555555555,-0.016156263007313924,0.8662900188323915,0.0,0.0
267,4.98105576841209,7.055555555555555,-0.04247628085357937,1.6777890887154545,0.0,0.0
268,5.181617309458218,7.444444444444445,-0.016264991048725187,1.5555555555555551,0.0,0.0
269,3.50610167206041,6.722222222222221,-0.039993427332083824,1.2538580246913575,0.0,0.0
270,5.410442214790041,7.222222222222222,-0.08674749724223668,2.010678561773452,0.0,0.0
271,5.452705493597687,7.472222222222221,-0.033261893507795126,1.552950606151688,0.0,0.0
272,4.365007993605116,7.25,-0.020003449407391866,1.2065372381265769,0.0,0.0
273,4.092192912336797,7.166666666666667,-0.0061606992065974244,1.8744644387317906,0.0,0.0
274,4.401547116736991,6.861111111111111,0.007914849136431002,2.203525641025641,0.0,0.0
275,4.406347186881538,6.944444444444445,-0.028498685138808467,0.9904556095804063,0.0,0.0
276,5.668147745133599,7.444444444444445,0.012406656621685518,2.852600074822297,0.0,0.0
277,4.482752360203341,6.694444444444445,-0.026267481127913026,1.0675864334400922,0.0,0.0
278,5.502101392172314,7.694444444444444,-0.018485630293487494,2.296414061119943,0.0,0.0
279,5.855633802816901,7.166666666666667,-0.01963560721262352,1.330430575713594,0.0,0.0
280,4.580900243309002,6.833333333333334,-0.00446394317188462,0.7647323436797114,0.0,0.0
281,5.70460133473832,7.361111111111111,-0.0011568355711739304,1.1461106181603076,0.0,0.0
282,6.521578590785908,7.222222222222222,-0.019882021804583403,1.0628019323671496,0.0,0.0
283,3.129421556387849,5.805555555555555,-0.027540603510748406,1.7950842308754484,0.0,0.0
284,2.9671497584541062,4.444444444444445,0.007654501667167785,0.5265520336993302,0.0,0.0
285,4.255728491137051,7.305555555555555,-0.04764241348370462,2.24523873995848,0.0,1.0
286,6.054705215419501,7.416666666666666,-0.018136705253469238,1.9400352733686066,0.0,0.0
287,3.9917541229385307,6.666666666666666,-0.029808298353513292,1.312466772993089,0.0,0.0
288,5.340834505391467,7.361111111111111,-0.055315152904768926,2.768600097895252,0.0,0.0
289,3.670173680694723,7.388888888888889,-0.017092641496872257,2.127347417840375,0.0,0.0
290,3.1548463356973993,6.194444444444445,-0.028117831615035,1.8916766228594184,0.0,0.0
291,4.4844138458596285,7.055555555555555,-0.035998422667251,1.9649874955341196,0.0,0.0
292,4.953409758965314,7.666666666666667,0.013104408024377099,2.2935779816513757,0.0,0.0
293,5.369689542483661,7.111111111111112,0.0032679012161675827,1.890896921017403,0.0,0.0
294,4.172296296296296,7.444444444444445,-0.031907791683001126,1.1053054662379422,0.0,0.0
295,5.542667667667668,7.305555555555555,-0.018973009300954826,1.572783584978707,0.0,0.0
296,5.516534391534392,7.083333333333333,-0.004195299648449769,1.7065742491073301,0.0,0.0
297,4.545358649789028,7.361111111111111,-0.17699130631649607,1.9145898234683278,0.0,0.0
298,3.6458333333333335,6.638888888888888,0.00432592382572954,2.5122549019607843,0.0,0.0
299,4.998421717171717,7.083333333333333,-0.005156706064867225,1.178582241252541,0.0,0.0
300,3.244329257487152,7.055555555555555,-0.032650826893242856,1.267328781295262,0.0,0.0
301,3.9929417122040065,6.916666666666666,-0.06820606795679483,1.6499582289055974,0.0,0.0
302,4.316919191919192,7.111111111111112,-0.07301264554101923,2.1077036568658447,0.0,0.0
303,5.937599490608086,7.833333333333333,-0.004990797091988082,2.1971123666038923,0.0,0.0
304,5.560858585858585,7.277777777777778,-0.016092474461946334,1.1859582542694496,0.0,0.0
305,3.621012101210121,6.722222222222221,-0.01923444245734274,1.6457931920359672,0.0,0.0
306,5.591944444444445,6.944444444444445,-0.05233957836145666,1.0796645702306078,0.0,0.0
307,3.8504566210045668,6.666666666666666,-0.10130255311754853,1.1060186511346637,0.0,0.0
308,5.751165072357125,7.583333333333333,-0.029668706662490614,2.1036090835360914,0.0,0.0
309,4.7431587638594,7.388888888888889,0.0010103899409762266,3.022581934452438,0.0,0.0
310,3.658354377104377,5.416666666666667,-0.023920939036366398,0.7297938332421091,0.0,0.0
311,4.476439881075849,7.083333333333333,-0.011505803081626942,1.6131883673649787,0.0,0.0
312,6.143214148404461,7.333333333333333,-0.0038439365243698584,3.2931121166415283,0.0,0.0
313,5.1793712316968135,7.222222222222222,0.020684336853481672,2.301810237203495,0.0,0.0
314,3.8055555555555554,6.722222222222221,-0.004345883775467579,2.414529914529915,0.0,0.0
315,4.60489417989418,7.222222222222222,-0.02397414709888749,2.6444444444444444,0.0,0.0
